"STATISTIC","Statistic Label","C02199V02655","Sex","C03367V04052","County and City","TLIST(A1)","CensusYear","C02076V03371","Age Group","UNIT","VALUE"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2011","2011","530","55 - 59 years","Number","8965"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2011","2011","550","60 - 64 years","Number","8444"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2011","2011","565","65 - 69 years","Number","6998"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2011","2011","580","70 - 74 years","Number","5232"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2011","2011","595","75 - 79 years","Number","3963"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2011","2011","610","80 - 84 years","Number","2771"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2011","2011","630","85 years and over","Number","2507"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","-","All ages","Number","159192"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","205","0 - 4 years","Number","10776"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","245","5 - 9 years","Number","12445"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","265","10 - 14 years","Number","11821"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","300","15 - 19 years","Number","10857"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","365","20 - 24 years","Number","7550"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","410","25 - 29 years","Number","8075"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","440","30 - 34 years","Number","9826"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","460","35 - 39 years","Number","11626"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","475","40 - 44 years","Number","11412"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","495","45 - 49 years","Number","11326"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","515","50 - 54 years","Number","10300"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","530","55 - 59 years","Number","9384"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","550","60 - 64 years","Number","8805"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","565","65 - 69 years","Number","8184"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","580","70 - 74 years","Number","6496"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","595","75 - 79 years","Number","4568"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","610","80 - 84 years","Number","3057"
"E2022","Population 2011 to 2016","-","Both sexes","DL","Donegal","2016","2016","630","85 years and over","Number","2684"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","-","All ages","Number","60483"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","205","0 - 4 years","Number","4929"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","245","5 - 9 years","Number","4331"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","265","10 - 14 years","Number","4230"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","300","15 - 19 years","Number","3965"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","365","20 - 24 years","Number","3553"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","410","25 - 29 years","Number","4411"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","440","30 - 34 years","Number","4737"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","460","35 - 39 years","Number","4519"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","475","40 - 44 years","Number","4215"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","495","45 - 49 years","Number","4047"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","515","50 - 54 years","Number","3717"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","530","55 - 59 years","Number","3329"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","550","60 - 64 years","Number","3040"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","565","65 - 69 years","Number","2331"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","580","70 - 74 years","Number","1747"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","595","75 - 79 years","Number","1468"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","610","80 - 84 years","Number","993"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2011","2011","630","85 years and over","Number","921"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","-","All ages","Number","61386"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","205","0 - 4 years","Number","4672"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","245","5 - 9 years","Number","4924"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","265","10 - 14 years","Number","4363"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","300","15 - 19 years","Number","4016"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","365","20 - 24 years","Number","2975"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","410","25 - 29 years","Number","3467"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","440","30 - 34 years","Number","4364"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","460","35 - 39 years","Number","4708"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","475","40 - 44 years","Number","4443"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","495","45 - 49 years","Number","4117"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","515","50 - 54 years","Number","3913"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","530","55 - 59 years","Number","3625"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","550","60 - 64 years","Number","3222"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","565","65 - 69 years","Number","2870"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","580","70 - 74 years","Number","2105"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","595","75 - 79 years","Number","1485"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","610","80 - 84 years","Number","1152"
"E2022","Population 2011 to 2016","-","Both sexes","MN","Monaghan","2016","2016","630","85 years and over","Number","965"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","-","All ages","Number","2272699"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","205","0 - 4 years","Number","182076"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","245","5 - 9 years","Number","164037"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","265","10 - 14 years","Number","155076"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","300","15 - 19 years","Number","144262"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","365","20 - 24 years","Number","146636"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","410","25 - 29 years","Number","173714"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","440","30 - 34 years","Number","194774"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","460","35 - 39 years","Number","182237"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","475","40 - 44 years","Number","166330"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","495","45 - 49 years","Number","151516"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","515","50 - 54 years","Number","136737"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","530","55 - 59 years","Number","122121"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","550","60 - 64 years","Number","109869"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","565","65 - 69 years","Number","86298"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","580","70 - 74 years","Number","63476"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","595","75 - 79 years","Number","46631"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","610","80 - 84 years","Number","28423"
"E2022","Population 2011 to 2016","1","Male","IE","State","2011","2011","630","85 years and over","Number","18486"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","-","All ages","Number","2354428"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","205","0 - 4 years","Number","169731"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","245","5 - 9 years","Number","181470"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","265","10 - 14 years","Number","163378"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","300","15 - 19 years","Number","154908"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","365","20 - 24 years","Number","137584"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","410","25 - 29 years","Number","145222"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","440","30 - 34 years","Number","173179"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","460","35 - 39 years","Number","191045"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","475","40 - 44 years","Number","177482"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","495","45 - 49 years","Number","162824"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","515","50 - 54 years","Number","148212"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","530","55 - 59 years","Number","133858"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","550","60 - 64 years","Number","118698"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","565","65 - 69 years","Number","104961"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","580","70 - 74 years","Number","79501"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","595","75 - 79 years","Number","54117"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","610","80 - 84 years","Number","35196"
"E2022","Population 2011 to 2016","1","Male","IE","State","2016","2016","630","85 years and over","Number","23062"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","-","All ages","Number","27431"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","205","0 - 4 years","Number","2230"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","245","5 - 9 years","Number","2058"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","265","10 - 14 years","Number","1934"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","300","15 - 19 years","Number","1751"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","365","20 - 24 years","Number","1877"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","410","25 - 29 years","Number","2012"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","440","30 - 34 years","Number","2260"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","460","35 - 39 years","Number","2192"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","475","40 - 44 years","Number","1982"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","495","45 - 49 years","Number","1813"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","515","50 - 54 years","Number","1641"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","530","55 - 59 years","Number","1460"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","550","60 - 64 years","Number","1310"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","565","65 - 69 years","Number","996"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","580","70 - 74 years","Number","800"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","595","75 - 79 years","Number","535"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","610","80 - 84 years","Number","358"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2011","2011","630","85 years and over","Number","222"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2016","2016","-","All ages","Number","28465"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2016","2016","205","0 - 4 years","Number","2057"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2016","2016","245","5 - 9 years","Number","2251"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2016","2016","265","10 - 14 years","Number","2097"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2016","2016","300","15 - 19 years","Number","1944"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2016","2016","365","20 - 24 years","Number","1747"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2016","2016","410","25 - 29 years","Number","1670"
"E2022","Population 2011 to 2016","1","Male","CW","Carlow","2016","2016","440","30 - 34 years","Number","2020"
